ts,process,asap_layer,stride_tags,details
2026-06-26T09:02:18.242416+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.245739+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5faa2d7f-3892-4485-8401-f55317c5eeed"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.245750+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5faa2d7f-3892-4485-8401-f55317c5eeed"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.264862+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""76dbfdfd-eb7a-46bb-8052-13b4e3bcfcd5"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.264877+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""76dbfdfd-eb7a-46bb-8052-13b4e3bcfcd5"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.291242+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f529dc90-a7c7-4f61-a774-0782942e702d"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.291259+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f529dc90-a7c7-4f61-a774-0782942e702d"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.315752+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7e5efff0-0af1-4a8f-a4b1-69fe40c5dde8"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.315767+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7e5efff0-0af1-4a8f-a4b1-69fe40c5dde8"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.319201+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d889cef1-0a65-43ec-9ad7-8f05c442abc6"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.319216+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d889cef1-0a65-43ec-9ad7-8f05c442abc6"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.334073+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.337732+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d68eb53b-19f7-429c-bf52-ed8104e7d50a"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.337746+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d68eb53b-19f7-429c-bf52-ed8104e7d50a"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.355038+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8fd4e12e-c75c-486e-be2c-3a06da29e9ff"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.355059+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8fd4e12e-c75c-486e-be2c-3a06da29e9ff"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.372389+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d2d3410a-7295-44d2-8826-642ae74134cd"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.372406+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d2d3410a-7295-44d2-8826-642ae74134cd"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.377908+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6b64c13e-270b-4b05-858d-4bbcd7395ddc"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.377925+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6b64c13e-270b-4b05-858d-4bbcd7395ddc"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.404066+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1549f6f7-370c-4d92-a81b-d52be13abc9e"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.404081+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1549f6f7-370c-4d92-a81b-d52be13abc9e"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.419751+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.423356+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8e58a487-a50c-48a2-9e31-147674f1ec32"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.423371+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8e58a487-a50c-48a2-9e31-147674f1ec32"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.441733+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1a508799-9388-4138-adbd-2a2f0db3bea7"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.441750+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1a508799-9388-4138-adbd-2a2f0db3bea7"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.460810+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""cdd669a0-b312-4eb5-a263-bce4106d4071"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.460827+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""cdd669a0-b312-4eb5-a263-bce4106d4071"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.486724+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""29222a8f-0a81-4842-b3e0-b4597b4c0179"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.486739+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""29222a8f-0a81-4842-b3e0-b4597b4c0179"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.504613+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""277fef45-5616-4be3-8327-72ef22cceb34"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.504628+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""277fef45-5616-4be3-8327-72ef22cceb34"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.523878+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f8216d66-499e-47a6-9b4b-48f6f1fb1f03"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.523896+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f8216d66-499e-47a6-9b4b-48f6f1fb1f03"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.528173+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9e6f2e1c-2b83-468d-91ef-84e9ff693bcc"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.528188+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9e6f2e1c-2b83-468d-91ef-84e9ff693bcc"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.551987+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5c55d563-d851-4684-8b83-4fd36fa2f298"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.552003+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5c55d563-d851-4684-8b83-4fd36fa2f298"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.571578+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d4dc3ae4-278b-497a-aaea-43d901e55338"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.571594+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d4dc3ae4-278b-497a-aaea-43d901e55338"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.590639+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3a56cf96-4fbb-499e-bc50-aa4e3b942dc6"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.590655+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3a56cf96-4fbb-499e-bc50-aa4e3b942dc6"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.618848+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""44103c25-4e06-42db-9c11-0abf58fdd0e9"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.618866+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""44103c25-4e06-42db-9c11-0abf58fdd0e9"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.626978+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8857b17d-346e-44e6-960b-2f8ce8ae06b5"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.626995+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8857b17d-346e-44e6-960b-2f8ce8ae06b5"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.645491+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.649007+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3871d43c-0b58-42a7-9e7f-9d4a2ce85afc"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.649021+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3871d43c-0b58-42a7-9e7f-9d4a2ce85afc"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.687694+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b5965f4b-0848-4585-8d28-6aaa125ad724"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.687712+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b5965f4b-0848-4585-8d28-6aaa125ad724"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.723895+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.734555+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b6330c7c-c0bf-43d7-be20-d50dc9b47945"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.734571+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b6330c7c-c0bf-43d7-be20-d50dc9b47945"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.751021+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.754683+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9f3dd664-9b87-44c5-9019-70ae722fa0a0"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.754698+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9f3dd664-9b87-44c5-9019-70ae722fa0a0"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.755737+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.759229+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""39d3633a-a1bb-4eb5-8f44-a07a914bdca0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.759243+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""39d3633a-a1bb-4eb5-8f44-a07a914bdca0"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.762731+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1dc9828f-1a9f-4380-b33e-881b542bb673"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.762744+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1dc9828f-1a9f-4380-b33e-881b542bb673"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.777783+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.789703+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""35ff74e3-67c7-4630-a5bc-d597d69b6834"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.789718+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""35ff74e3-67c7-4630-a5bc-d597d69b6834"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.808562+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2b0ced66-ac0e-40e0-8cd3-c989efa3a469"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.808579+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2b0ced66-ac0e-40e0-8cd3-c989efa3a469"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.830359+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.834266+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""11a4984f-a7dc-41d8-b48c-6a9850af29fa"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.834280+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""11a4984f-a7dc-41d8-b48c-6a9850af29fa"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.851322+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b8e50088-9213-4792-895b-87ce6fd44382"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.851337+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b8e50088-9213-4792-895b-87ce6fd44382"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.852362+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.855919+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""dae1e951-1a9e-4c8b-be4e-0ae5e272115e"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.855933+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""dae1e951-1a9e-4c8b-be4e-0ae5e272115e"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.893946+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c71df802-82f9-478d-b7f9-ff98b33282dc"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.893964+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c71df802-82f9-478d-b7f9-ff98b33282dc"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.902264+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6e656f87-7b48-43ad-9491-744f55e70659"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.902280+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6e656f87-7b48-43ad-9491-744f55e70659"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.924723+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""95e385cf-536a-461c-b0b1-593e0d32cc06"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.924738+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""95e385cf-536a-461c-b0b1-593e0d32cc06"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.948519+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4ab4e3b8-fd47-4091-b92b-bdb70898d19a"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.948536+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4ab4e3b8-fd47-4091-b92b-bdb70898d19a"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.964698+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.965627+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.969285+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""18446fab-0899-49a3-aed4-9b8c6c37bf96"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.969301+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""18446fab-0899-49a3-aed4-9b8c6c37bf96"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.986680+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.987586+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.991276+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6387014c-3115-40d5-a7c3-db518b0249da"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:18.991290+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6387014c-3115-40d5-a7c3-db518b0249da"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.011789+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""83622d14-9f85-44de-8af1-6d33e851139d"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.011805+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""83622d14-9f85-44de-8af1-6d33e851139d"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.027765+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.031787+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""37e7c233-a134-4686-b693-95553ffe687b"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.031804+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""37e7c233-a134-4686-b693-95553ffe687b"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.055517+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.059478+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f9797d4a-7ce4-4a4b-858d-84a74da9b7eb"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.059494+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f9797d4a-7ce4-4a4b-858d-84a74da9b7eb"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.078030+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b036ab76-2da8-4140-b8e9-8ee80a8b393e"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.078046+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b036ab76-2da8-4140-b8e9-8ee80a8b393e"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.097024+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3c67e549-2c88-43e0-ba17-eb6475df890a"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.097043+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3c67e549-2c88-43e0-ba17-eb6475df890a"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.100878+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""72afb4a2-12ab-454f-b53c-068aed7f8fec"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.100893+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""72afb4a2-12ab-454f-b53c-068aed7f8fec"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.116568+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.120201+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""64ea701d-bf1f-4182-9d2b-36fe0a9d8ff0"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.120216+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""64ea701d-bf1f-4182-9d2b-36fe0a9d8ff0"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.138324+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""98f9a621-d6f3-4f4d-b305-77f506cab044"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.138341+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""98f9a621-d6f3-4f4d-b305-77f506cab044"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.155858+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8a9e1f23-35dc-45a1-9b6d-10c7f6a9cfd2"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.155872+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8a9e1f23-35dc-45a1-9b6d-10c7f6a9cfd2"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.159458+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3f710f81-d63d-498b-88b9-426b8191dac7"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.159471+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3f710f81-d63d-498b-88b9-426b8191dac7"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.177081+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d9f45535-769c-4045-a504-5a22d7b4436f"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.177096+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d9f45535-769c-4045-a504-5a22d7b4436f"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.195169+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""59913300-59c8-47c3-90b9-0f6382814589"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
